address_name,category_group_code,category_group_name,category_name,distance,id,phone,place_name,place_url,road_address_name,x,y
서울 중구 태평로2가 53,FD6,음식점,"음식점 > 한식 > 육류,고기 > 닭요리 > 삼계탕",,10735673,02-753-5834,장안삼계탕,http://place.map.kakao.com/10735673,서울 중구 세종대로18길 8,126.977503186199,37.5636867207938
전남 광양시 마동 1071-2,FD6,음식점,"음식점 > 한식 > 육류,고기 > 닭요리 > 삼계탕",,8763361,061-793-1034,고려삼계탕,http://place.map.kakao.com/8763361,전남 광양시 사동로 231,127.695378424851,34.9538299605935
서울 강서구 내발산동 657-1,FD6,음식점,"음식점 > 한식 > 육류,고기 > 닭요리 > 삼계탕",,8382068,02-3662-3930,발산삼계탕,http://place.map.kakao.com/8382068,서울 강서구 강서로 344,126.837825348799,37.5562830170175
서울 은평구 응암동 590-6,FD6,음식점,"음식점 > 한식 > 육류,고기 > 닭요리 > 삼계탕",,24954584,02-373-3086,백년토종삼계탕,http://place.map.kakao.com/24954584,서울 은평구 응암로13길 2,126.91674519455147,37.589988360216935
서울 강남구 삼성동 156-8,FD6,음식점,"음식점 > 한식 > 육류,고기 > 닭요리 > 삼계탕",,10941062,02-556-2616,원조한방정통삼계탕,http://place.map.kakao.com/10941062,서울 강남구 테헤란로81길 35,127.056284785948,37.5091505049034
서울 강남구 역삼동 831-18,FD6,음식점,"음식점 > 한식 > 육류,고기 > 닭요리 > 삼계탕",,8600335,02-564-9922,한방삼계탕,http://place.map.kakao.com/8600335,서울 강남구 강남대로 342,127.03007703147938,37.49365287322531
서울 강남구 역삼동 830-38,FD6,음식점,"음식점 > 한식 > 육류,고기 > 닭요리 > 삼계탕",,12519094,02-562-7892,한방대가삼계탕 강남본점,http://place.map.kakao.com/12519094,서울 강남구 역삼로5길 22,127.03197412382065,37.49538861536362
서울 종로구 종로5가 265-22,FD6,음식점,"음식점 > 한식 > 육류,고기 > 닭요리",,10785496,02-2275-9666,진옥화할매원조닭한마리 본점,http://place.map.kakao.com/10785496,서울 종로구 종로40가길 18,127.005696017003,37.5703380763098
서울 마포구 합정동 410-13,FD6,음식점,"음식점 > 한식 > 해물,생선 > 게,대게",,14681584,02-335-1831,홍일품,http://place.map.kakao.com/14681584,서울 마포구 독막로 47-1,126.918713324669,37.5480772311707
서울 영등포구 문래동4가 9-2,FD6,음식점,"음식점 > 한식 > 육류,고기 > 닭요리",,11279164,02-2677-7373,능이버섯백숙,http://place.map.kakao.com/11279164,서울 영등포구 선유로 32,126.888871445967,37.5167341317029
경북 포항시 북구 대신동 67-56,FD6,음식점,음식점 > 한식 > 국수 > 칼국수,,1022811481,010-5508-6658,부부칼국수,http://place.map.kakao.com/1022811481,경북 포항시 북구 삼호로47번길 15-10,129.36849358445,36.0463273912568
서울 광진구 중곡동 138-19,FD6,음식점,"음식점 > 한식 > 육류,고기 > 닭요리",,17662659,02-457-7270,장원닭한마리,http://place.map.kakao.com/17662659,서울 광진구 천호대로111길 46,127.08309504072663,37.55830049485199
경남 김해시 외동 1251,FD6,음식점,"음식점 > 한식 > 육류,고기 > 닭요리 > 삼계탕",,21516463,,대동삼계탕,http://place.map.kakao.com/21516463,경남 김해시 함박로101번길 23,128.865349670543,35.234327004511
서울 중구 명동2가 3-5,FD6,음식점,"음식점 > 한식 > 육류,고기 > 닭요리",,1141135126,02-735-4316,명동닭한마리,http://place.map.kakao.com/1141135126,서울 중구 명동10길 19-13,126.985543998553,37.5632122530373
경남 창원시 의창구 봉곡동 37-5,FD6,음식점,"음식점 > 한식 > 육류,고기 > 족발,보쌈",,21500187,055-237-5040,이조보쌈,http://place.map.kakao.com/21500187,경남 창원시 의창구 원이대로285번길 7,128.651495761706,35.2429898758349
서울 서대문구 홍은동 48-149,FD6,음식점,"음식점 > 한식 > 육류,고기 > 닭요리",,24940071,02-394-3919,산천마루,http://place.map.kakao.com/24940071,서울 서대문구 세검정로1길 21,126.942846266734,37.5925536919528
제주특별자치도 제주시 연동 292-36,FD6,음식점,음식점 > 한식,,12435417,064-743-1196,시골길,http://place.map.kakao.com/12435417,제주특별자치도 제주시 연동13길 9,126.49476943953,33.4887884428362
서울 성북구 삼선동5가 369,FD6,음식점,"음식점 > 한식 > 육류,고기 > 닭요리 > 삼계탕",,10698185,02-926-5138,원조한방삼계탕,http://place.map.kakao.com/10698185,서울 성북구 고려대로1길 92,127.017364085879,37.5891352738534
경기 의왕시 학의동 456,FD6,음식점,"음식점 > 한식 > 육류,고기 > 닭요리",,1115529178,031-425-0031,명가누룽지백숙,http://place.map.kakao.com/1115529178,경기 의왕시 학현로 150,127.014205035693,37.3856232070006
서울 서초구 방배동 450-14,FD6,음식점,"음식점 > 한식 > 육류,고기 > 족발,보쌈",,25770378,02-6959-2830,바른식 시골보쌈&감자옹심이 사당역별관점,http://place.map.kakao.com/25770378,서울 서초구 방배천로 12,126.9829511667976,37.47764365302684
서울 마포구 합정동 372-27,FD6,음식점,"음식점 > 한식 > 육류,고기 > 족발,보쌈",,17781427,02-333-8786,각시보쌈,http://place.map.kakao.com/17781427,서울 마포구 성지길 25,126.913449674268,37.5475112672559
서울 용산구 원효로1가 43-12,FD6,음식점,"음식점 > 한식 > 육류,고기 > 족발,보쌈",,12439290,02-714-5353,원보쌈,http://place.map.kakao.com/12439290,서울 용산구 백범로90라길 51,126.969861576471,37.5394733936423
서울 동작구 대방동 339-1,FD6,음식점,"음식점 > 한식 > 육류,고기 > 닭요리 > 삼계탕",,7995433,02-824-5215,약초마을,http://place.map.kakao.com/7995433,서울 동작구 노량진로 26,126.92892786252973,37.51295288022981
서울 마포구 연남동 258-17,FD6,음식점,음식점 > 한식 > 감자탕,,663398130,02-3141-6557,송가네감자탕,http://place.map.kakao.com/663398130,서울 마포구 동교로 245,126.924066665182,37.5618192051882
서울 은평구 녹번동 206,FD6,음식점,음식점 > 한식 > 국수 > 칼국수,,11616973,02-3142-3198,충무칼국수,http://place.map.kakao.com/11616973,서울 은평구 은평로 193,126.92921601435597,37.60178326549819
서울 용산구 원효로1가 43-12,FD6,음식점,"음식점 > 한식 > 육류,고기 > 족발,보쌈",,12439290,02-714-5353,원보쌈,http://place.map.kakao.com/12439290,서울 용산구 백범로90라길 51,126.969861576471,37.5394733936423
서울 종로구 관수동 42,FD6,음식점,"음식점 > 한식 > 해물,생선 > 굴,전복",,9820808,02-2273-0266,삼해집,http://place.map.kakao.com/9820808,서울 종로구 수표로20길 16-15,126.990917212,37.5699270104242
경기 안양시 만안구 석수동 95-5,FD6,음식점,음식점 > 한식,,503554162,031-472-0100,흥부가,http://place.map.kakao.com/503554162,경기 안양시 만안구 삼막로 34-15,126.911610643245,37.4219201766412
경기 부천시 심곡본동 670-6,FD6,음식점,"음식점 > 한식 > 육류,고기 > 닭요리 > 삼계탕",,11995175,032-651-7155,고구려삼계탕,http://place.map.kakao.com/11995175,경기 부천시 경인로224번길 15,126.780354216083,37.482578274338
서울 용산구 신계동 25-12,FD6,음식점,"음식점 > 한식 > 육류,고기 > 족발,보쌈",,16414541,02-715-4234,장군보쌈,http://place.map.kakao.com/16414541,서울 용산구 새창로45길 29,126.963939320217,37.534829779636
서울 강북구 미아동 55-18,FD6,음식점,"음식점 > 한식 > 육류,고기 > 닭요리",,75946312,02-989-2084,오복닭한마리,http://place.map.kakao.com/75946312,서울 강북구 도봉로10가길 9,127.031127454619,37.613159163542
대전 유성구 봉명동 546-3,FD6,음식점,음식점 > 한식 > 해장국,,1479160164,042-822-1589,전주집,http://place.map.kakao.com/1479160164,대전 유성구 온천로 74,127.34618447167475,36.35457993877486
서울 성동구 금호동3가 375,FD6,음식점,"음식점 > 한식 > 육류,고기 > 족발,보쌈",,10666203,02-2297-9922,은성보쌈,http://place.map.kakao.com/10666203,서울 성동구 독서당로 299-5,127.022315699546,37.5484490848938
서울 송파구 방이동 113-4,FD6,음식점,음식점 > 한식 > 국수 > 칼국수,,914537660,,최고집손칼국수 방이동본점,http://place.map.kakao.com/914537660,서울 송파구 백제고분로48길 16,127.11490143016917,37.511156012932105
인천 연수구 동춘동 800-4,FD6,음식점,"음식점 > 한식 > 육류,고기 > 닭요리 > 삼계탕",,15655737,032-832-3380,궁중삼계탕,http://place.map.kakao.com/15655737,인천 연수구 청량로 84,126.657347593964,37.4158703462024
서울 서초구 양재동 83-12,FD6,음식점,"음식점 > 한식 > 육류,고기 > 닭요리 > 삼계탕",,9574208,02-579-9200,양재한방삼계탕,http://place.map.kakao.com/9574208,서울 서초구 바우뫼로 202,127.041587747846,37.4799135137132
서울 마포구 망원동 414-20,FD6,음식점,음식점 > 한식 > 국수,,2143093783,02-322-8762,고향집,http://place.map.kakao.com/2143093783,서울 마포구 포은로8길 28,126.90630244695804,37.55651759279587
서울 영등포구 여의도동 45-19,FD6,음식점,"음식점 > 한식 > 육류,고기 > 닭요리 > 삼계탕",,8117894,02-780-9037,파낙스,http://place.map.kakao.com/8117894,서울 영등포구 여의대방로65길 17,126.929300373452,37.5197421647558
서울 중구 명동2가 55-4,FD6,음식점,음식점 > 분식,,8995971,,명화당 명동1호점,http://place.map.kakao.com/8995971,서울 중구 명동4길 32,126.98388263612587,37.56230761762366
충남 서산시 팔봉면 진장리 1102,OL7,"주유소,충전소","교통,수송 > 자동차 > 주유,가스 > 주유소 > GS칼텍스",,85917868,041-662-6897,이레주유소,http://place.map.kakao.com/85917868,충남 서산시 팔봉면 서해로 2294,126.35063382651,36.7710014889661
전북 군산시 신영동 14-9,FD6,음식점,음식점 > 한식 > 순대,,12182980,063-442-9922,회현집,http://place.map.kakao.com/12182980,전북 군산시 동신영길 19,126.719926425134,35.9839929605499
서울 강남구 청담동 88,FD6,음식점,음식점 > 한식,,27228606,02-544-2377,오통영 청담점,http://place.map.kakao.com/27228606,서울 강남구 선릉로158길 10,127.0408392047067,37.52542717459758
서울 중구 필동2가 84-101,FD6,음식점,음식점 > 한식,,15752376,02-2268-1569,두리식당,http://place.map.kakao.com/15752376,서울 중구 퇴계로36나길 33,126.993653148864,37.5564987380355
서울 종로구 누상동 52,FD6,음식점,음식점 > 분식,,18643183,02-723-7775,남도분식 서촌점,http://place.map.kakao.com/18643183,서울 종로구 옥인2길 2,126.966964763954,37.5809256832267
서울 용산구 한남동 738-24,FD6,음식점,"음식점 > 한식 > 육류,고기 > 삼겹살",,8194939,02-793-4860,나리의집,http://place.map.kakao.com/8194939,서울 용산구 이태원로 245,127.000126722915,37.5369904787104
서울 영등포구 여의도동 43-3,FD6,음식점,"음식점 > 한식 > 찌개,전골",,8538563,02-761-6616,장독대김치찌개,http://place.map.kakao.com/8538563,서울 영등포구 국제금융로 78,126.931371511408,37.5210624545028
서울 송파구 잠실동 207-19,FD6,음식점,음식점 > 한식,,10815967,,탕,http://place.map.kakao.com/10815967,서울 송파구 백제고분로15길 48,127.084782886875,37.5096524665812
서울 송파구 가락동 166-5,FD6,음식점,음식점 > 분식,,18480503,02-409-0910,단풍애김밥 개롱역점,http://place.map.kakao.com/18480503,서울 송파구 오금로 396,127.133980419392,37.4979803421851
서울 중구 신당동 304-99,,,"가정,생활 > 슈퍼마켓",,16328332,02-2235-6886,가나안슈퍼,http://place.map.kakao.com/16328332,서울 중구 다산로33라길 12,127.012957501869,37.5636232813743
서울 영등포구 여의도동 45-11,FD6,음식점,"음식점 > 한식 > 육류,고기 > 곱창,막창",,20643250,,장호왕곱창,http://place.map.kakao.com/20643250,서울 영등포구 국제금융로8길 25,126.928607468552,37.5203868660194
서울 중구 다동 155,FD6,음식점,"음식점 > 한식 > 찌개,전골",,1290648087,02-6031-8961,대독장,http://place.map.kakao.com/1290648087,서울 중구 남대문로9길 40,126.98033871531054,37.56713984412992
부산 수영구 민락동 176-32,FD6,음식점,음식점 > 한식 > 해장국,,10507999,051-753-5821,새벽집,http://place.map.kakao.com/10507999,부산 수영구 광안해변로 267,129.12288000634,35.1558103340787
광주 서구 화정동 918-13,FD6,음식점,"음식점 > 술집 > 호프,요리주점",,12372116,062-372-5166,옹달샘,http://place.map.kakao.com/12372116,광주 서구 염화로83번길 4-8,126.8740434379311,35.14233989282212
서울 종로구 인사동 183-4,FD6,음식점,음식점 > 분식,,27316408,02-733-2587,예술김밥 본점,http://place.map.kakao.com/27316408,서울 종로구 인사동5길 4,126.98583415909194,37.573018725407756
서울 서초구 서초동 1316,CE7,카페,음식점 > 카페 > 테마카페 > 디저트카페,,19232112,02-597-5511,장꼬방,http://place.map.kakao.com/19232112,서울 서초구 강남대로61길 27,127.023807097178,37.498331428974
서울 마포구 도화동 181-45,FD6,음식점,음식점 > 한식,,12079226,02-712-0066,굴다리식당,http://place.map.kakao.com/12079226,서울 마포구 새창로 8-1,126.950805519086,37.5421087241179
서울 영등포구 여의도동 21-3,FD6,음식점,"음식점 > 한식 > 찌개,전골",,16622191,02-784-9213,희정식당,http://place.map.kakao.com/16622191,서울 영등포구 여의나루로 117,126.930905207061,37.5262339360571
서울 마포구 서교동 478-2,FD6,음식점,"음식점 > 한식 > 찌개,전골",,20691983,02-333-6820,의정부부대찌개,http://place.map.kakao.com/20691983,서울 마포구 월드컵로10길 36,126.913685416543,37.5550437832412
서울 마포구 대흥동 337-62,FD6,음식점,"음식점 > 한식 > 해물,생선",,15963187,02-706-5454,군자네,http://place.map.kakao.com/15963187,서울 마포구 대흥로 53,126.939501022861,37.5455200629511
서울 강동구 상일동 286,FD6,음식점,"음식점 > 한식 > 육류,고기 > 갈비",,1587196355,02-429-3001,상일뚝방집,http://place.map.kakao.com/1587196355,서울 강동구 천호대로221길 37,127.17260518835575,37.548594437791905
경기 하남시 창우동 4-13,FD6,음식점,"음식점 > 한식 > 육류,고기 > 닭요리",,8437378,031-795-6677,소나무집,http://place.map.kakao.com/8437378,경기 하남시 검단산로 342-13,127.23756838641073,37.541051081780324
서울 종로구 종로3가 107-2,FD6,음식점,음식점 > 한식 > 설렁탕,,8074478,02-2271-3820,종로설렁탕,http://place.map.kakao.com/8074478,서울 종로구 종로 110,126.98975583008657,37.5699161034148
서울 노원구 상계동 693-4,FD6,음식점,"음식점 > 한식 > 찌개,전골",,26838989,02-939-5315,화덕피자주는부대찌개 노원점,http://place.map.kakao.com/26838989,서울 노원구 상계로 59,127.06151337636754,37.656161180212635
대구 중구 남일동 88-1,FD6,음식점,음식점 > 한식,,26962305,053-424-8653,한옥집김치찜,http://place.map.kakao.com/26962305,대구 중구 중앙대로 404-3,128.59411526894982,35.86923152728406
경기 하남시 창우동 516-4,FD6,음식점,"음식점 > 한식 > 해물,생선 > 매운탕,해물탕",,13302853,031-792-3815,털보집,http://place.map.kakao.com/13302853,경기 하남시 검단산로 379,127.240563237934,37.5420253042662
서울 중구 을지로2가 101-32,FD6,음식점,음식점 > 한식 > 설렁탕,,10668060,02-2267-4081,이남장 본점,http://place.map.kakao.com/10668060,서울 중구 삼일대로12길 16,126.988658328569,37.5666688146651
서울 강남구 역삼동 671-17,FD6,음식점,음식점 > 한식 > 곰탕,,14569639,02-569-0524,이도곰탕 본점,http://place.map.kakao.com/14569639,서울 강남구 논현로94길 29-5,127.038461247911,37.5033732001773
서울 종로구 도렴동 60,FD6,음식점,"음식점 > 한식 > 찌개,전골",,15449028,02-738-1386,송백부대찌개,http://place.map.kakao.com/15449028,서울 종로구 새문안로5길 37,126.974212836277,37.5736474553181
경기 부천시 중동 597-4,FD6,음식점,음식점 > 한식,,68347859,032-612-4940,한옥집,http://place.map.kakao.com/68347859,경기 부천시 부흥로207번길 7,126.765603914622,37.4963569447965
충남 청양군 대치면 작천리,,,부동산 > 지명,,25191099,,까치네,http://place.map.kakao.com/25191099,,126.856769455822,36.3967623832203
서울 동대문구 용두동 24-14,FD6,음식점,음식점 > 한식 > 순대,,15852903,02-962-0054,왕순대국,http://place.map.kakao.com/15852903,서울 동대문구 고산자로 426,127.03866355580828,37.577621831132085
서울 마포구 망원동 414-20,FD6,음식점,음식점 > 한식 > 국수,,2143093783,02-322-8762,고향집,http://place.map.kakao.com/2143093783,서울 마포구 포은로8길 28,126.90630244695804,37.55651759279587
경기 화성시 안녕동 188-562,FD6,음식점,음식점 > 한식 > 냉면,,8598381,031-223-1182,청학동칡냉면,http://place.map.kakao.com/8598381,경기 화성시 효행로 466,126.98552951231945,37.20949205803589
서울 종로구 필운동 202,FD6,음식점,음식점 > 분식,,8931203,02-738-7865,라면점빵,http://place.map.kakao.com/8931203,서울 종로구 자하문로1길 39,126.970109253696,37.5766053538961
서울 영등포구 신길동 342-108,FD6,음식점,"음식점 > 한식 > 육류,고기 > 닭요리 > 삼계탕",,8510748,02-848-2440,원조호수삼계탕 본점,http://place.map.kakao.com/8510748,서울 영등포구 도림로 276,126.90437032639205,37.502637068435256
서울 종로구 체부동 85-1,FD6,음식점,"음식점 > 한식 > 육류,고기 > 닭요리 > 삼계탕",,26545925,02-737-7444,토속촌삼계탕,http://place.map.kakao.com/26545925,서울 종로구 자하문로5길 5,126.971494461387,37.5777229294346
서울 강남구 개포동 1193-7,FD6,음식점,"음식점 > 한식 > 육류,고기 > 닭요리",,9956715,02-3461-4422,원조닭한마리,http://place.map.kakao.com/9956715,서울 강남구 논현로10길 13,127.049624924557,37.4744647098884
서울 중구 명동2가 50-11,FD6,음식점,"음식점 > 한식 > 육류,고기 > 닭요리 > 삼계탕",,7885138,02-776-3267,백제삼계탕,http://place.map.kakao.com/7885138,서울 중구 명동8길 8-10,126.98408613996895,37.56337424489192
경기 의왕시 학의동 593-1,FD6,음식점,"음식점 > 한식 > 육류,고기 > 닭요리",,8599746,031-426-0300,청운누룽지백숙 본점,http://place.map.kakao.com/8599746,경기 의왕시 의일로 11,127.004696645387,37.3739611058113
경남 창원시 성산구 대방동 343-1,FD6,음식점,"음식점 > 한식 > 육류,고기 > 오리",,18557916,055-283-2304,가랑,http://place.map.kakao.com/18557916,경남 창원시 성산구 대암로115번길 6-1,128.709491039506,35.2156382307011
경기 용인시 처인구 포곡읍 마성리 270-2,OL7,"주유소,충전소","교통,수송 > 자동차 > 주유,가스 > 주유소 > 농협주유소",,879897773,031-321-5844,포곡농협 가득채움주유소,http://place.map.kakao.com/879897773,경기 용인시 처인구 포곡읍 석성로 871,127.19311241601015,37.278819527327165
울산 중구 남외동 513-6,FD6,음식점,"음식점 > 한식 > 육류,고기 > 족발,보쌈",,23943517,052-260-0852,장원보쌈,http://place.map.kakao.com/23943517,울산 중구 남외1길 58,129.350318847104,35.5671759286158
경기 여주시 가남읍 태평리 174-4,FD6,음식점,음식점 > 분식,,11157672,031-884-3893,즉석김밥,http://place.map.kakao.com/11157672,경기 여주시 가남읍 태평로 46,127.544648084665,37.2040167474417
서울 송파구 석촌동 183-3,FD6,음식점,"음식점 > 한식 > 찌개,전골",,1683687914,02-2203-0067,오모리찌개 잠실본점,http://place.map.kakao.com/1683687914,서울 송파구 송파대로 471,127.104121415955,37.5080115913057
서울 마포구 연남동 229-64,FD6,음식점,"음식점 > 한식 > 찌개,전골",,2143122274,,낭풍,http://place.map.kakao.com/2143122274,서울 마포구 동교로 253,126.924392995291,37.562579855584
서울 성동구 성수동1가 656-835,FD6,음식점,"음식점 > 한식 > 육류,고기",,1814522692,02-2922-6696,성일한우정육점,http://place.map.kakao.com/1814522692,서울 성동구 아차산로3길 7,127.0469262081,37.5482400454215
서울 강남구 삼성동 118-21,FD6,음식점,음식점 > 양식,,27271692,02-538-8915,비야게레로,http://place.map.kakao.com/27271692,서울 강남구 봉은사로78길 12,127.052803174639,37.5119524342741
서울 영등포구 여의도동 36-2,FD6,음식점,음식점 > 한식 > 국수,,8094563,,진주집,http://place.map.kakao.com/8094563,서울 영등포구 국제금융로6길 33,126.9269500559961,37.52059128119736
서울 양천구 신정동 903-30,FD6,음식점,음식점 > 한식 > 국수,,20551643,02-2631-4107,손가네,http://place.map.kakao.com/20551643,서울 양천구 오목로 205-2,126.860231496206,37.5260525117832
